"name",12/13,13/14,14/15,15/16,16/17,17/18
"Ahmed Hassan",1510.0,2470.0,2343.0,3432.0,1573.0,1753.0
"Dyego Sousa",1374.0,2448.0,1440.0,2449.0,1462.0,938.0
"Raphinha",NaN,NaN,0.0,987.0,2200.0,2930.0
"Héldon",2034.0,2215.0,680.0,1828.0,2313.0,1885.0
"Fábio Sturgeon",20.0,689.0,2320.0,3736.0,2006.0,1170.0
"Hélder Ferreira",NaN,NaN,NaN,158.0,2558.0,1063.0
"Welthon",NaN,580.0,NaN,NaN,2761.0,1184.0
"Junior Tallo",802.0,1620.0,1036.0,1345.0,585.0,1534.0
"Sebastián Rincón",44.0,NaN,1889.0,750.0,1664.0,564.0
"Óscar Estupiñán",NaN,NaN,359.0,356.0,NaN,1547.0
"Rafael Martins",NaN,2510.0,629.0,2479.0,1177.0,1541.0
"Hélder Guedes",493.0,2227.0,1947.0,1869.0,2175.0,2231.0
"Ricardo Valente",NaN,1881.0,3000.0,2083.0,1831.0,2390.0
"Gevorg Ghazaryan",1897.0,1259.0,1033.0,1379.0,1951.0,82.0
"Ibson",0.0,NaN,1426.0,2624.0,3083.0,920.0
"Edgar Costa",321.0,1020.0,2452.0,2932.0,2372.0,1858.0
"Rodrigo Pinho",NaN,NaN,NaN,653.0,670.0,2072.0
"Joel Tagueu",NaN,1584.0,525.0,621.0,1629.0,354.0
"Everton",NaN,NaN,NaN,NaN,NaN,1071.0
"André Claro",1320.0,1477.0,1829.0,3027.0,1767.0,1248.0
"Matheus Índio",NaN,NaN,0.0,0.0,2085.0,467.0
"Jorman Aguilar",NaN,74.0,562.0,NaN,3102.0,544.0
"Allano Lima",NaN,NaN,915.0,1067.0,702.0,1477.0
"Ewandro Costa",NaN,105.0,664.0,565.0,234.0,371.0
"Victor Andrade",55.0,91.0,1696.0,1331.0,272.0,946.0
"Kléber",730.0,1232.0,2320.0,186.0,1968.0,1484.0
"Bruno Gomes",NaN,0.0,0.0,1196.0,1201.0,479.0
"Jorginho",NaN,12.0,513.0,175.0,1259.0,677.0
"Davidson",NaN,NaN,NaN,2735.0,3028.0,1869.0
"Matheus Pereira",NaN,89.0,629.0,1801.0,1649.0,1675.0
"Perdigão",300.0,120.0,2030.0,1978.0,2721.0,532.0
"William",848.0,2851.0,2283.0,2242.0,1716.0,1539.0
"Platiny",1470.0,718.0,2170.0,3711.0,1574.0,913.0
"Shoya Nakajima",884.0,2779.0,941.0,1798.0,1728.0,2081.0
"Wilson Manafá",NaN,395.0,1524.0,1759.0,1958.0,619.0
"Wellington Carvalho",NaN,NaN,NaN,120.0,3498.0,1281.0
"Tabata",NaN,NaN,NaN,NaN,1809.0,964.0
"Fabrício",977.0,1407.0,3299.0,4690.0,1077.0,2265.0
"Rui Costa",NaN,NaN,NaN,NaN,3392.0,1250.0
"Pires",3007.0,3388.0,1484.0,4177.0,3666.0,810.0
"Yannick Djaló",1033.0,1134.0,771.0,2378.0,NaN,NaN
"André Pereira",NaN,NaN,0.0,NaN,815.0,1704.0
"Edinho",2640.0,1957.0,1439.0,2106.0,2070.0,1271.0
"Allef",NaN,NaN,NaN,NaN,NaN,69.0
"Nathan",NaN,400.0,NaN,1553.0,1774.0,262.0
"Diogo Viana",2588.0,2275.0,2547.0,419.0,1546.0,2005.0
"Licá",3054.0,1630.0,1463.0,2156.0,1376.0,481.0
"Benny",NaN,NaN,NaN,NaN,258.0,888.0
"Maurides",0.0,10.0,NaN,2279.0,930.0,2013.0
"Yazalde",2518.0,2181.0,1520.0,1974.0,900.0,245.0
"Tiago Caeiro",1573.0,862.0,601.0,1599.0,474.0,639.0
"Kuca",NaN,3281.0,2085.0,2557.0,1359.0,1502.0
"Mateus",1771.0,590.0,NaN,1286.0,2639.0,1402.0
"Renato Santos",1588.0,429.0,1339.0,1672.0,2683.0,1351.0
"Ricardo Clarke",1.0,528.0,253.0,2904.0,1265.0,45.0
"Rui Pedro",NaN,NaN,292.0,281.0,1914.0,552.0
"Leonardo Ruiz",NaN,NaN,474.0,1332.0,2307.0,772.0
"Iván Bulos",345.0,NaN,1752.0,195.0,1431.0,406.0
"Yusupha Njie",NaN,417.0,1060.0,206.0,758.0,657.0
"Idé Colubali",NaN,NaN,NaN,NaN,402.0,NaN
"Hêndrio",NaN,NaN,NaN,NaN,NaN,141.0
"Awer Mabil",160.0,718.0,927.0,232.0,2159.0,1213.0
"Bruno Moreira",663.0,825.0,2330.0,3709.0,NaN,1323.0
"Luiz Phellype",23.0,2198.0,2509.0,450.0,567.0,865.0
"Rabiola",3038.0,629.0,1848.0,1038.0,NaN,NaN
"Arsénio",2609.0,1333.0,2775.0,2072.0,1934.0,1922.0
"Bilel Aouacheria",NaN,NaN,2525.0,1281.0,2439.0,1629.0
"Ousmane Dramé",328.0,1483.0,2147.0,822.0,1841.0,103.0
"Zizo",NaN,291.0,2589.0,1217.0,2254.0,1753.0
"Edno",2907.0,2184.0,1541.0,NaN,261.0,582.0
"Ronaldo Peña",NaN,NaN,NaN,NaN,NaN,1273.0
"Murilo",NaN,NaN,NaN,NaN,670.0,1766.0
"Tyler Boyd",812.0,774.0,602.0,2359.0,2619.0,904.0
"Juan Delgado",0.0,NaN,2195.0,892.0,1766.0,1284.0
"Miguel Cardoso",NaN,NaN,NaN,474.0,2262.0,1933.0
"Harramiz",NaN,761.0,2241.0,3345.0,3725.0,1068.0
"Tomané",2446.0,1716.0,2700.0,1836.0,2373.0,2087.0
"Heliardo",282.0,NaN,NaN,539.0,1012.0,630.0
"Luís Machado",590.0,90.0,1884.0,709.0,2154.0,1120.0
"Edson Farias",1201.0,328.0,1193.0,1327.0,649.0,1684.0
"Hugo Seco",NaN,89.0,1094.0,1395.0,1603.0,1437.0
"Zé Manuel",283.0,NaN,2479.0,1913.0,1724.0,372.0
"Anastasios Karamanos",1404.0,2542.0,2087.0,2355.0,2647.0,695.0
"João Silva",1291.0,3263.0,185.0,1005.0,496.0,1907.0
"José Valencia",879.0,857.0,1009.0,NaN,117.0,483.0
"Amilton",NaN,90.0,188.0,2680.0,3006.0,2218.0
"Nildo Petrolina",3105.0,1431.0,1185.0,1493.0,2056.0,1738.0
"Sami",3256.0,1880.0,1153.0,2082.0,570.0,456.0
"Hamdou Elhouni",NaN,NaN,NaN,954.0,663.0,748.0
"Derley",NaN,3027.0,1034.0,1580.0,948.0,1366.0
"Cristian Arango",115.0,419.0,1421.0,1400.0,5.0,885.0
"Alexandre Guedes",0.0,706.0,366.0,2941.0,2747.0,857.0
"Federico Falcone",1339.0,68.0,NaN,2518.0,1433.0,301.0
