"soccerplayers","age","current club","current league","foot","height","nationality","position",
"Dmitri Poloz",26,"Zenit St. Petersburg","Premier Liga","right",183.0,"Russia","W"	
"Emiliano Rigoni",25,"Zenit St. Petersburg","Premier Liga","both",180.0,"Argentina  Italy","W"	
"Sebastián Driussi",22,"Zenit St. Petersburg","Premier Liga","both",179.0,"Argentina  Italy","CF"	
"Aleksandr Kokorin",26,"Zenit St. Petersburg","Premier Liga","right",183.0,"Russia","CF"	
"Anton Zabolotnyi",26,"Zenit St. Petersburg","Premier Liga","right",188.0,"Russia","CF"	
"Quincy Promes",26,"Spartak Moscow","Premier Liga","both",174.0,"Netherlands  Suriname","W"	
"Pedro Rocha",23,"Spartak Moscow","Premier Liga","right",175.0,"Brazil","W"	
"Lorenzo Melgarejo",27,"Spartak Moscow","Premier Liga","left",178.0,"Paraguay","W"	
"Zelimkhan Bakaev",21,"Spartak 2 Moscow","Premier Liga","left",180.0,"Russia","W"	
"Luiz Adriano",30,"Spartak Moscow","Premier Liga","right",183.0,"Brazil","CF"	
"Zé Luís",27,"Spartak Moscow","Premier Liga","left",184.0,"Cape Verde","CF"	
"Ahmed Musa",25,"CSKA Moscow","Premier Liga","both",170.0,"Nigeria","CF"	
"Fedor Chalov",19,"CSKA Moscow","Premier Liga","right",180.0,"Russia","CF"	
"Timur Zhamaletdinov",20,"CSKA Moscow","Premier Liga","right",181.0,"Russia","CF"	
"Wanderson",23,"FK Krasnodar","Premier Liga","right",175.0,"Brazil  Belgium","W"	
"Joãozinho",29,"FK Krasnodar","Premier Liga","left",166.0,"Russia  Brazil","W"	
"Andrei Ivan",21,"FK Krasnodar","Premier Liga","right",185.0,"Romania","W"	
"Ricardo Laborde",30,"FK Krasnodar","Premier Liga","right",174.0,"Colombia","W"	
"Magomed-Shapi Suleymanov",18,"FK Krasnodar","Premier Liga","left",170.0,"Russia","W"	
"Fedor Smolov",28,"FK Krasnodar","Premier Liga","right",187.0,"Russia","CF"	
"Ivan Ignatjev",19,"FK Krasnodar","Premier Liga","right",180.0,"Russia","CF"	
"Alan Kasaev",31,"Lokomotiv Moscow","Premier Liga","right",174.0,"Russia","W"	
"Jefferson Farfán",33,"Lokomotiv Moscow","Premier Liga","right",178.0,"Peru","W"	
"Arshak Koryan",22,"Lokomotiv Moscow","Premier Liga","right",169.0,"Russia  Armenia","W"	
"Éder",30,"Lokomotiv Moscow","Premier Liga","both",190.0,"Portugal  Guinea-Bissau","CF"	
"Ari",32,"Lokomotiv Moscow","Premier Liga","both",180.0,"Brazil","CF"	
"Gökdeniz Karadeniz",38,"Rubin Kazan","Premier Liga","right",168.0,"Turkey","W"	
"Rifat Zhemaletdinov",21,"Rubin Kazan","Premier Liga","right",184.0,"Russia","W"	
"Sardar Azmoun",23,"Rubin Kazan","Premier Liga","both",186.0,"Iran","CF"	
"Léo Jabá",19,"Akhmat Grozny","Premier Liga","right",178.0,"Brazil","W"	
"Bernard Berisha",26,"Akhmat Grozny","Premier Liga","right",174.0,"Kosovo  Albania","W"	
"Magomed Mitrishev",25,"Akhmat Grozny","Premier Liga","right",178.0,"Russia","W"	
"Odise Roshi",26,"Akhmat Grozny","Premier Liga","right",187.0,"Albania","W"	
"Khalid Kadyrov",23,"Akhmat Grozny","Premier Liga","right",167.0,"Russia","W"	
"Bekim Balaj",27,"Akhmat Grozny","Premier Liga","right",188.0,"Albania","CF"	
"Ablaye Mbengue",25,"Akhmat Grozny","Premier Liga","right",187.0,"Senegal","CF"	
"Zaur Sadaev",28,"Akhmat Grozny","Premier Liga","right",182.0,"Russia","CF"	
"Apti Akh'yadov",24,"Akhmat Grozny","Premier Liga","right",173.0,"Russia","CF"	
"Fedor Chernykh",26,"Dinamo Moscow","Premier Liga","both",183.0,"Lithuania  Russia","W"	
"Vyacheslav Grulev",18,"Dinamo Moscow II","Premier Liga","right",188.0,"Russia","W"	
"Anton Terekhov",20,"Dinamo Moscow","Premier Liga","right",186.0,"Russia","W"	
"Evgeni Markov",23,"Dinamo Moscow","Premier Liga","right",187.0,"Russia","CF"	
"Evgeni Lutsenko",31,"Dinamo Moscow","Premier Liga","left",187.0,"Russia","CF"	
"Nikolay Obolskiy",21,"Dinamo Moscow","Premier Liga","left",186.0,"Russia","CF"	
"Evans Kangwa",25,"Arsenal Tula","Premier Liga","right",180.0,"Zambia","W"	
"Artem Dzyuba",29,"Arsenal Tula","Premier Liga","right",196.0,"Russia","CF"	
"Luka Djordjevic",23,"Arsenal Tula","Premier Liga","both",185.0,"Montenegro","CF"	
"Federico Rasic",25,"Arsenal Tula","Premier Liga","right",194.0,"Argentina  Croatia","CF"	
"Aslanbek Sikoev",23,"Arsenal Tula II","Premier Liga","right",191.0,"Russia","CF"	
"Igor Shevchenko",33,"Arsenal Tula","Premier Liga","right",180.0,"Russia","CF"	
"Sly",27,"FK Ufa","Premier Liga","right",173.0,"Nigeria","W"	
"Dmitri Sysuev",30,"FK Ufa","Premier Liga","right",176.0,"Russia","W"	
"Kehinde Fatai",28,"FK Ufa","Premier Liga","right",185.0,"Nigeria  Romania","CF"	
"Vyacheslav Krotov",25,"FK Ufa","Premier Liga","right",183.0,"Russia","CF"	
"Yerkebulan Seydakhmet",18,"FK Ufa","Premier Liga","right",178.0,"Kazakhstan","CF"	
"Aleksandr Zuev",21,"FK Rostov","Premier Liga","right",176.0,"Russia  Kazakhstan","W"	
"Aleksey Ionov",29,"FK Rostov","Premier Liga","right",177.0,"Russia","W"	
"Björn Sigurdarson",27,"FK Rostov","Premier Liga","right",187.0,"Iceland","CF"	
"Eldor Shomurodov",22,"FK Rostov","Premier Liga","right",185.0,"Uzbekistan","CF"	
"Vladimir Dyadyun",29,"FK Rostov","Premier Liga","right",183.0,"Russia","CF"	
"Nikolay Dimitrov",30,"Ural Yekaterinburg","Premier Liga","left",175.0,"Bulgaria","W"	
"Dmytro Khomchenovsky",27,"Ural Yekaterinburg","Premier Liga","both",182.0,"Ukraine","W"	
"Nikita Glushkov",23,"Ural Yekaterinburg","Premier Liga","right",175.0,"Russia","W"	
"Giorgi Chanturia",24,"Ural Yekaterinburg","Premier Liga","both",181.0,"Georgia","W"	
"Edgar Manucharyan",31,"Ural Yekaterinburg","Premier Liga","left",177.0,"Armenia","W"	
"Vladimir Iljin",25,"Ural Yekaterinburg","Premier Liga","right",187.0,"Russia","CF"	
"Igor Portnyagin",29,"Ural Yekaterinburg","Premier Liga","right",191.0,"Russia","CF"	
"Aaron Olanare",23,"Amkar Perm","Premier Liga","left",189.0,"Nigeria","CF"	
"Darko Bodul",29,"Amkar Perm","Premier Liga","right",186.0,"Austria  Croatia","CF"	
"Aleksey Gasilin",22,"Amkar Perm","Premier Liga","both",185.0,"Russia","CF"	
"Pavel Yakovlev",26,"Anzhi Makhachkala","Premier Liga","right",180.0,"Russia","W"	
"Ivan Markelov",29,"Anzhi Makhachkala","Premier Liga","left",185.0,"Russia","W"	
"Arsen Khubulov",27,"Anzhi Makhachkala","Premier Liga","right",181.0,"Russia","W"	
"Pylyp Budkivsky",26,"Anzhi Makhachkala","Premier Liga","right",196.0,"Ukraine","CF"	
"Juan Lescano",25,"Anzhi Makhachkala","Premier Liga","right",188.0,"Argentina","CF"	
"Aleksandr Prudnikov",29,"Anzhi Makhachkala","Premier Liga","both",185.0,"Russia","CF"	
"Amur Kalmykov",23,"Anzhi Makhachkala","Premier Liga","right",194.0,"Russia","CF"	
"Pavel Dolgov",21,"Anzhi Makhachkala","Premier Liga","right",187.0,"Russia","CF"	
"Ricardinho",28,"FK Tosno","Premier Liga","both",178.0,"Brazil","W"	
"Nikola Trujic",25,"FK Tosno","Premier Liga","right",182.0,"Serbia","W"	
"Reziuan Mirzov",24,"FK Tosno","Premier Liga","right",180.0,"Russia","W"	
"Aleksandr Makarov",21,"FK Tosno","Premier Liga","right",175.0,"Russia","W"	
"Pavel Pogrebnyak",34,"FK Tosno","Premier Liga","left",188.0,"Russia","CF"	
"Alejandro Barbaro",26,"SKA Khabarovsk","Premier Liga","both",177.0,"Argentina  Italy","W"	
"Konstantin Savichev",24,"SKA Khabarovsk","Premier Liga","right",172.0,"Russia","W"	
"Vladislav Nikiforov",28,"SKA Khabarovsk","Premier Liga","right",166.0,"Russia","W"	
"Dmitri Kabutov",25,"SKA Khabarovsk","Premier Liga","right",173.0,"Russia","W"	
"Maksim Kazankov",30,"SKA Khabarovsk","Premier Liga","right",175.0,"Russia  Turkmenistan","W"	
"Maksim Kanunnikov",26,"SKA Khabarovsk","Premier Liga","right",184.0,"Russia","CF"	
"Miroslav Markovic",28,"SKA Khabarovsk","Premier Liga","both",184.0,"Serbia","CF"	
"Lukasz Sekulski",27,"SKA Khabarovsk","Premier Liga","right",187.0,"Poland","CF"	
"Aleksandr Maksimenko",21,"SKA Khabarovsk II","Premier Liga","right",169.0,"Russia","CF"	
"Ousmane Dembélé",20,"FC Barcelona","LaLiga","both",178.0,"France  Mauritania","W"	
"Lionel Messi",30,"FC Barcelona","LaLiga","left",170.0,"Argentina  Spain","W"	
"Aleix Vidal",28,"FC Barcelona","LaLiga","right",177.0,"Spain","W"	
"Luis Suárez",31,"FC Barcelona","LaLiga","right",182.0,"Uruguay  Italy","CF"	
"Paco Alcácer",24,"FC Barcelona","LaLiga","right",175.0,"Spain","CF"	
"Cristiano Ronaldo",33,"Real Madrid","LaLiga","both",187.0,"Portugal","W"	
"Marco Asensio",22,"Real Madrid","LaLiga","left",182.0,"Spain  Netherlands","W"	
"Gareth Bale",28,"Real Madrid","LaLiga","left",185.0,"Wales","W"	
"Lucas Vázquez",26,"Real Madrid","LaLiga","right",173.0,"Spain","W"	
"Karim Benzema",30,"Real Madrid","LaLiga","both",185.0,"France  Algeria","CF"	
"Borja Mayoral",20,"Real Madrid","LaLiga","right",182.0,"Spain","CF"	
"Vitolo",28,"Atlético Madrid","LaLiga","right",184.0,"Spain","W"	
"Ángel Correa",23,"Atlético Madrid","LaLiga","right",172.0,"Argentina  Spain","W"	
"Antoine Griezmann",26,"Atlético Madrid","LaLiga","left",175.0,"France","CF"	
"Diego Costa",29,"Atlético Madrid","LaLiga","right",186.0,"Spain  Brazil","CF"	
"Kévin Gameiro",30,"Atlético Madrid","LaLiga","right",172.0,"France","CF"	
"Fernando Torres",33,"Atlético Madrid","LaLiga","right",186.0,"Spain","CF"	
"Gonçalo Guedes",21,"Valencia CF","LaLiga","right",179.0,"Portugal","W"	
"Andreas Pereira",22,"Valencia CF","LaLiga","right",178.0,"Brazil  Belgium","W"	
"Ferrán Torres",18,"Valencia CF","LaLiga","right",184.0,"Spain","W"	
"Simone Zaza",26,"Valencia CF","LaLiga","left",186.0,"Italy","CF"	
"Rodrigo",27,"Valencia CF","LaLiga","left",182.0,"Spain  Brazil","CF"	
"Luciano Vietto",24,"Valencia CF","LaLiga","right",173.0,"Argentina  Italy","CF"	
"Santi Mina",22,"Valencia CF","LaLiga","right",181.0,"Spain","CF"	
"Joaquín Correa",23,"Sevilla FC","LaLiga","right",188.0,"Argentina  Italy","W"	
"Nolito",31,"Sevilla FC","LaLiga","right",175.0,"Spain","W"	
"Pablo Sarabia",25,"Sevilla FC","LaLiga","left",178.0,"Spain","W"	
"Jesús Navas",32,"Sevilla FC","LaLiga","right",170.0,"Spain","W"	
"Wissam Ben Yedder",27,"Sevilla FC","LaLiga","right",170.0,"France  Tunisia","CF"	
"Luis Muriel",26,"Sevilla FC","LaLiga","right",179.0,"Colombia","CF"	
"Sandro Ramírez",22,"Sevilla FC","LaLiga","right",175.0,"Spain","CF"	
"Roberto Soriano",27,"Villarreal CF","LaLiga","both",182.0,"Italy  Germany","W"	
"Denis Cheryshev",27,"Villarreal CF","LaLiga","left",179.0,"Russia  Spain","W"	
"Samu Castillejo",23,"Villarreal CF","LaLiga","left",182.0,"Spain","W"	
"Daniel Raba",22,"Villarreal CF","LaLiga","left",184.0,"Spain","W"	
"Salem Al-Dawsari",26,"Villarreal CF","LaLiga","right",171.0,"Saudi Arabia","W"	
"Carlos Bacca",31,"Villarreal CF","LaLiga","right",181.0,"Colombia","CF"	
"Nicola Sansone",26,"Villarreal CF","LaLiga","right",173.0,"Italy  Germany","CF"	
"Enes Ünal",20,"Villarreal CF","LaLiga","right",185.0,"Turkey","CF"	
"Roger Martínez",23,"Villarreal CF","LaLiga","right",180.0,"Colombia","CF"	
"Iker Muniain",25,"Athletic Bilbao","LaLiga","right",169.0,"Spain","W"	
"Iñigo Córdoba",20,"Athletic Bilbao","LaLiga","left",179.0,"Spain","W"	
"Sabin Merino",26,"Athletic Bilbao","LaLiga","right",187.0,"Spain","W"	
"Iñaki Williams",23,"Athletic Bilbao","LaLiga","right",186.0,"Spain","W"	
"Markel Susaeta",30,"Athletic Bilbao","LaLiga","right",179.0,"Spain","W"	
"Aritz Aduriz",37,"Athletic Bilbao","LaLiga","right",182.0,"Spain","CF"	
"Kike Sola",32,"Athletic Bilbao","LaLiga","right",184.0,"Spain","CF"	
"Mikel Oyarzabal",20,"Real Sociedad","LaLiga","left",181.0,"Spain","W"	
"Adnan Januzaj",23,"Real Sociedad","LaLiga","left",186.0,"Belgium  Kosovo","W"	
"Juanmi",24,"Real Sociedad","LaLiga","right",172.0,"Spain","W"	
"David Concha",21,"Real Sociedad","LaLiga","right",179.0,"Spain","W"	
"Willian José",26,"Real Sociedad","LaLiga","right",189.0,"Brazil","CF"	
"Jon Bautista",22,"Real Sociedad","LaLiga","right",180.0,"Spain","CF"	
"Imanol Agirretxe",31,"Real Sociedad","LaLiga","right",187.0,"Spain","CF"	
"Pione Sisto",23,"Celta de Vigo","LaLiga","right",171.0,"Denmark  Uganda","W"	
"Emre Mor",20,"Celta de Vigo","LaLiga","left",169.0,"Turkey  Denmark","W"	
"Iago Aspas",30,"Celta de Vigo","LaLiga","left",176.0,"Spain","W"	
"Maximiliano Gómez",21,"Celta de Vigo","LaLiga","right",186.0,"Uruguay","CF"	
"Lucas Boyé",22,"Celta de Vigo","LaLiga","right",183.0,"Argentina  Italy","CF"	
"Cristian Tello",26,"Real Betis Balompié","LaLiga","both",178.0,"Spain","W"	
"Joel Campbell",25,"Real Betis Balompié","LaLiga","left",178.0,"Costa Rica","W"	
"Joaquín",36,"Real Betis Balompié","LaLiga","right",181.0,"Spain","W"	
"Francis Guerrero",22,"Real Betis Balompié","LaLiga","right",175.0,"Spain","W"	
"Antonio Sanabria",22,"Real Betis Balompié","LaLiga","right",181.0,"Paraguay","CF"	
"Sergio León",29,"Real Betis Balompié","LaLiga","right",176.0,"Spain","CF"	
"Rubén Castro",36,"Real Betis Balompié","LaLiga","right",168.0,"Spain","CF"	
"Loren Morón",24,"Real Betis Balompié","LaLiga","",185.0,"Spain","CF"	
"Pablo Piatti",28,"RCD Espanyol Barcelona","LaLiga","both",163.0,"Argentina  Italy","W"	
"Gerard Moreno",25,"RCD Espanyol Barcelona","LaLiga","left",180.0,"Spain","CF"	
"Leo Baptistão",25,"RCD Espanyol Barcelona","LaLiga","right",181.0,"Brazil  Spain","CF"	
"Sergio García",34,"RCD Espanyol Barcelona","LaLiga","right",174.0,"Spain","CF"	
"Jairo Morillas",24,"RCD Espanyol Barcelona","LaLiga","right",187.0,"Spain","CF"	
"Zakaria Bakkali",22,"Deportivo de La Coruña","LaLiga","right",168.0,"Belgium  Morocco","W"	
"Borja Valle",25,"Deportivo de La Coruña","LaLiga","right",177.0,"Spain","W"	
"Federico Cartabia",25,"Deportivo de La Coruña","LaLiga","left",170.0,"Argentina  Spain","W"	
"Carles Gil",25,"Deportivo de La Coruña","LaLiga","left",171.0,"Spain","W"	
"Lucas Pérez",29,"Deportivo de La Coruña","LaLiga","left",180.0,"Spain","CF"	
"Florin Andone",24,"Deportivo de La Coruña","LaLiga","right",180.0,"Romania  Spain","CF"	
"Adrián López",30,"Deportivo de La Coruña","LaLiga","right",183.0,"Spain","CF"	
"Isaac Success",22,"Málaga CF","LaLiga","right",182.0,"Nigeria","W"	
"Maxime Lestienne",25,"Málaga CF","LaLiga","left",176.0,"Belgium","W"	
"Chory Castro",33,"Málaga CF","LaLiga","left",178.0,"Uruguay  Spain","W"	
"Keko",26,"Málaga CF","LaLiga","right",172.0,"Spain","W"	
"Samu García",27,"Málaga CF","LaLiga","right",177.0,"Spain","W"	
"Diego Rolán",24,"Málaga CF","LaLiga","right",177.0,"Uruguay","CF"	
"Borja Bastón",25,"Málaga CF","LaLiga","right",186.0,"Spain","CF"	
"Brown Ideye",29,"MĂĄlaga CF","LaLiga","right",181.0,"Nigeria","CF"	
"Adalberto Peñaranda",20,"Málaga CF","LaLiga","right",185.0,"Venezuela","CF"	
"Youssef En-Nesyri",20,"Málaga CF","LaLiga","both",189.0,"Morocco","CF"	
"Cristhian Stuani",31,"Girona FC","LaLiga","right",184.0,"Uruguay  Italy","CF"	
"Anthony Lozano",24,"Girona FC","LaLiga","right",183.0,"Honduras","CF"	
"Michael Olunga",23,"Girona FC","LaLiga","",190.0,"Kenya","CF"	
"Takashi Inui",29,"SD Eibar","LaLiga","right",170.0,"Japan","W"	
"Pedro León",31,"SD Eibar","LaLiga","right",183.0,"Spain","W"	
"Fabián Orellana",32,"SD Eibar","LaLiga","right",171.0,"Chile","W"	
"Iván Alejo",23,"SD Eibar","LaLiga","right",186.0,"Spain","W"	
"Rubén Peña",26,"SD Eibar","LaLiga","right",170.0,"Spain","W"	
"Sergi Enrich",28,"SD Eibar","LaLiga","right",181.0,"Spain","CF"	
"Kike",28,"SD Eibar","LaLiga","right",186.0,"Spain","CF"	
"Charles",33,"SD Eibar","LaLiga","right",179.0,"Brazil  Portugal","CF"	
"Alfonso Pedraza",21,"Deportivo Alavés","LaLiga","left",184.0,"Spain","W"	
"Burgui",24,"Deportivo Alavés","LaLiga","right",184.0,"Spain","W"	
"Ibai Gómez",28,"Deportivo Alavés","LaLiga","right",178.0,"Spain","W"	
"Hernán Pérez",29,"Deportivo Alavés","LaLiga","right",180.0,"Paraguay  Spain","W"	
"Munir El Haddadi",22,"Deportivo Alavés","LaLiga","left",175.0,"Spain  Morocco","CF"	
"John Guidetti",25,"Deportivo Alavés","LaLiga","right",185.0,"Sweden","CF"	
"Christian Santos",29,"Deportivo Alavés","LaLiga","left",184.0,"Venezuela  Germany","CF"	
"Rubén Sobrino",25,"Deportivo Alavés","LaLiga","right",185.0,"Spain","CF"	
"Ermedin Demirovic",19,"Deportivo Alavés","LaLiga","right",184.0,"Bosnia-Herzegovina  Germany","CF"	
"Alexander Szymanowski",29,"CD Leganés","LaLiga","left",174.0,"Argentina  Poland","W"	
"José Naranjo",23,"CD Leganés","LaLiga","right",182.0,"Spain","W"	
"Nordin Amrabat",30,"CD Leganés","LaLiga","right",179.0,"Morocco  Netherlands","W"	
"Nabil El Zhar",31,"CD Leganés","LaLiga","both",170.0,"Morocco  France","W"	
"Omar",30,"CD Leganés","LaLiga","left",176.0,"Spain","W"	
"Claudio Beauvue",29,"CD Leganés","LaLiga","right",174.0,"Guadeloupe  France","CF"	
"Miguel Ángel Guerrero",27,"CD Leganés","LaLiga","right",180.0,"Spain","CF"	
"Amath Ndiaye",21,"Getafe CF","LaLiga","right",173.0,"Senegal","W"	
"Dani Pacheco",27,"Getafe CF","LaLiga","both",168.0,"Spain  Brazil","W"	
"Álvaro Jiménez",22,"Getafe CF","LaLiga","right",176.0,"Spain","W"	
"Loïc Rémy",31,"Getafe CF","LaLiga","right",185.0,"France  Martinique","CF"	
"Ángel Rodríguez",30,"Getafe CF","LaLiga","right",171.0,"Spain","CF"	
"Jorge Molina",35,"Getafe CF","LaLiga","right",188.0,"Spain","CF"	
"José Luis Morales",30,"Levante UD","LaLiga","right",180.0,"Spain","W"	
"Fahad Al-Muwallad",23,"Levante UD","LaLiga","right",167.0,"Saudi Arabia","W"	
"Ivi",23,"Levante UD","LaLiga","right",174.0,"Spain","W"	
"Jason",23,"Levante UD","LaLiga","right",178.0,"Spain","W"	
"Roger Martí",27,"Levante UD","LaLiga","right",179.0,"Spain","CF"	
"Emmanuel Boateng",21,"Levante UD","LaLiga","right",175.0,"Ghana","CF"	
"Alex Alegría",25,"Levante UD","LaLiga","right",190.0,"Spain","CF"	
"Giampaolo Pazzini",33,"Levante UD","LaLiga","right",180.0,"Italy","CF"	
"Armando Sadiku",26,"Levante UD","LaLiga","right",182.0,"Albania  Bulgaria","CF"	
"Jairo Samperio",24,"UD Las Palmas","LaLiga","right",173.0,"Spain","W"	
"Hernán Toledo",22,"UD Las Palmas","LaLiga","right",180.0,"Argentina","W"	
"Nacho Gil",22,"UD Las Palmas","LaLiga","right",170.0,"Spain","W"	
"Momo",35,"UD Las Palmas","LaLiga","left",179.0,"Spain","W"	
"Jonathan Calleri",24,"UD Las Palmas","LaLiga","right",181.0,"Argentina  Italy","CF"	
"Emmanuel Emenike",30,"UD Las Palmas","LaLiga","right",182.0,"Nigeria","CF"	
"Imoh Ezekiel",24,"UD Las Palmas","LaLiga","right",178.0,"Nigeria","CF"	
"Justin Kluivert",18,"Ajax Amsterdam","Eredivisie","both",171.0,"Netherlands  Suriname","W"	
"Amin Younes",24,"Ajax Amsterdam","Eredivisie","both",168.0,"Germany  Lebanon","W"	
"Dennis Johnsen",20,"Ajax Amsterdam","Eredivisie","right",185.0,"Norway","W"	
"David Neres",21,"Ajax Amsterdam","Eredivisie","left",175.0,"Brazil","W"	
"Vaclav Cerny",20,"Ajax Amsterdam","Eredivisie","left",179.0,"Czech Republic","W"	
"Kasper Dolberg",20,"Ajax Amsterdam","Eredivisie","right",187.0,"Denmark","CF"	
"Mateo Cassierra",20,"Ajax Amsterdam","Eredivisie","right",184.0,"Colombia","CF"	
"Klaas-Jan Huntelaar",34,"Ajax Amsterdam","Eredivisie","right",186.0,"Netherlands","CF"	
"Hirving Lozano",22,"PSV Eindhoven","Eredivisie","right",175.0,"Mexico","W"	
"Steven Bergwijn",20,"PSV Eindhoven","Eredivisie","right",178.0,"Netherlands  Suriname","W"	
"Gastón Pereiro",22,"PSV Eindhoven","Eredivisie","left",188.0,"Uruguay","W"	
"Albert Gudmundsson",20,"PSV Eindhoven","Eredivisie","right",177.0,"Iceland","W"	
"Maximiliano Romero",19,"PSV Eindhoven","Eredivisie","right",179.0,"Argentina","CF"	
"Luuk de Jong",27,"PSV Eindhoven","Eredivisie","right",188.0,"Netherlands","CF"	
"Sam Lammers",20,"PSV Eindhoven","Eredivisie","both",189.0,"Netherlands","CF"	
"Donyell Malen",19,"PSV Eindhoven U21","Eredivisie","right",0,"Netherlands","CF"	
"Sam Larsson",24,"Feyenoord Rotterdam","Eredivisie","right",180.0,"Sweden","W"	
"Jean-Paul Boëtius",23,"Feyenoord Rotterdam","Eredivisie","right",178.0,"Netherlands  Suriname","W"	
"Cheick Toure",17,"Feyenoord Rotterdam","Eredivisie","",167.0,"Netherlands  Guinea","W"	
"Steven Berghuis",26,"Feyenoord Rotterdam","Eredivisie","left",182.0,"Netherlands","W"	
"Bilal Basacikoglu",22,"Feyenoord Rotterdam","Eredivisie","right",173.0,"Turkey  Netherlands","W"	
"Nicolai Jörgensen",27,"Feyenoord Rotterdam","Eredivisie","right",190.0,"Denmark","CF"	
"Robin van Persie",34,"Feyenoord Rotterdam","Eredivisie","left",183.0,"Netherlands","CF"	
"Dylan Vente",18,"Feyenoord Rotterdam","Eredivisie","right",184.0,"Netherlands","CF"	
"Oussama Idrissi",22,"AZ Alkmaar","Eredivisie","right",183.0,"Netherlands  Morocco","W"	
"Alireza Jahanbakhsh",24,"AZ Alkmaar","Eredivisie","both",180.0,"Iran","W"	
"Calvin Stengs",19,"AZ Alkmaar","Eredivisie","left",182.0,"Netherlands  Suriname","W"	
"Wout Weghorst",25,"AZ Alkmaar","Eredivisie","right",197.0,"Netherlands","CF"	
"Ondřej Mihálik",20,"AZ Alkmaar","Eredivisie","right",188.0,"Czech Republic","CF"	
"Myron Boadu",17,"AZ Alkmaar","Eredivisie","both",180.0,"Netherlands  Ghana","CF"	
"Ferdy Druijf",20,"AZ Alkmaar","Eredivisie","right",190.0,"Netherlands","CF"	
"Patrick Joosten",21,"FC Utrecht","Eredivisie","right",185.0,"Netherlands","W"	
"Gyrano Kerk",22,"FC Utrecht","Eredivisie","right",175.0,"Netherlands  Suriname","W"	
"Bilal Ould-Chikh",20,"FC Utrecht","Eredivisie","left",170.0,"Morocco  Netherlands","W"	
"Jean-Christophe Bahebeck",24,"FC Utrecht","Eredivisie","right",182.0,"France  Cameroon","CF"	
"Cyriel Dessers",23,"FC Utrecht","Eredivisie","both",185.0,"Belgium  Nigeria","CF"	
"Simon Makienok",27,"FC Utrecht","Eredivisie","right",201.0,"Denmark","CF"	
"Lukas Görtler",23,"FC Utrecht","Eredivisie","right",183.0,"Germany","CF"	
"Nick Venema",18,"FC Utrecht U21","Eredivisie","right",181.0,"Netherlands","CF"	
"Arber Zeneli",23,"SC Heerenveen","Eredivisie","right",176.0,"Kosovo  Sweden","W"	
"Nemanja Mihajlovic",22,"SC Heerenveen","Eredivisie","right",173.0,"Serbia","W"	
"Martin Ödegaard",19,"SC Heerenveen","Eredivisie","left",178.0,"Norway","W"	
"Marco Rojas",26,"SC Heerenveen","Eredivisie","right",168.0,"New Zealand  Chile","W"	
"Reza Ghoochannejhad",30,"SC Heerenveen","Eredivisie","left",180.0,"Iran  Netherlands","CF"	
"Henk Veerman",27,"SC Heerenveen","Eredivisie","right",201.0,"Netherlands","CF"	
"Bryan Linssen",27,"Vitesse Arnhem","Eredivisie","right",170.0,"Netherlands","W"	
"Lars ten Teije",19,"Vitesse Arnhem U21","Eredivisie","",0,"Netherlands","W"	
"Roy Beerens",30,"Vitesse Arnhem","Eredivisie","",173.0,"Netherlands","W"	
"Mitchell van Bergen",18,"Vitesse Arnhem","Eredivisie","right",170.0,"Netherlands","W"	
"Tim Matavz",29,"Vitesse Arnhem","Eredivisie","right",188.0,"Slovenia","CF"	
"Luc Castaignos",25,"Vitesse Arnhem","Eredivisie","right",188.0,"Netherlands  France","CF"	
"Mimoun Mahi",23,"FC Groningen","Eredivisie","right",181.0,"Morocco  Netherlands","W"	
"Ajdin Hrustic",21,"FC Groningen","Eredivisie","left",183.0,"Australia  Bosnia-Herzegovina","W"	
"Uriel Antuna",20,"FC Groningen","Eredivisie","right",174.0,"Mexico","W"	
"Lars Veldwijk",26,"FC Groningen","Eredivisie","",196.0,"South Africa  Netherlands","CF"	
"Tom van Weert",27,"FC Groningen","Eredivisie","right",181.0,"Netherlands","CF"	
"Youness Mokhtar",26,"PEC Zwolle","Eredivisie","right",178.0,"Morocco  Netherlands","W"	
"Queensy Menig",22,"PEC Zwolle","Eredivisie","right",174.0,"Netherlands  Suriname","W"	
"Terell Ondaan",24,"PEC Zwolle","Eredivisie","",175.0,"Netherlands  Suriname","W"	
"Younes Namli",23,"PEC Zwolle","Eredivisie","left",180.0,"Denmark  Morocco","W"	
"Athanasios Karagounis",26,"PEC Zwolle","Eredivisie","both",177.0,"Greece","W"	
"Piotr Parzyszek",24,"PEC Zwolle","Eredivisie","both",191.0,"Poland  Netherlands","CF"	
"Stef Nijland",29,"PEC Zwolle","Eredivisie","both",187.0,"Netherlands","CF"	
"Oussama Assaidi",29,"FC Twente Enschede","Eredivisie","right",175.0,"Morocco  Netherlands","W"	
"Adnane Tighadouini",25,"FC Twente Enschede","Eredivisie","both",180.0,"Morocco  Netherlands","W"	
"Dylan George",19,"FC Twente Enschede","Eredivisie","right",0,"Netherlands","W"	
"Luciano Slagveer",24,"FC Twente Enschede","Eredivisie","right",179.0,"Netherlands  Suriname","W"	
"Tom Boere",25,"FC Twente Enschede","Eredivisie","right",185.0,"Netherlands","CF"	
"Mounir El Hamdaoui",33,"FC Twente Enschede","Eredivisie","right",183.0,"Morocco  Netherlands","CF"	
